village,VillageHH,traptype,trap,date,month,year,HH,IN.OUT,start,end,Agml,Agfed,Agunf,Aggrv,Afml,Affed,Affunf,Afgrv,Acml,Acfem,OthAn,Notes,MeanTemp,MeanHum,MaxTemp,MaxHum,MinTemp,MinHum
LUP,LUP2,CDC,CDC 1:10,17/08/2016,AUG,2016,2,IN,18:00,06:00,2,6,49,1,0,0,8,0,0,0,0,,24.955475,69.079,27.9702,73.742,22.8647,58.6
LUP,LUP4,CDC,CDC 1:12,17/08/2016,AUG,2016,4,IN,18:00,06:00,1,0,14,0,0,0,19,0,0,0,0,,24.75851667,70.9065,26.7316,74.197,23.1311,64.228
LUP,LUP1,CDC,CDC 1:13,18/08/2016,AUG,2016,1,IN,18:00,06:00,0,0,29,0,1,0,0,0,0,0,0,,25.014475,53.67025,28.3747,100,22.1191,0
LUP,LUP2,CDC,CDC 1:14,18/08/2016,AUG,2016,2,IN,18:00,06:00,0,0,15,0,0,1,14,0,0,1,0,,24.3197,82.77225,28.9441,93.611,21.7224,53.92
LUP,LUP3,CDC,CDC 1:15,18/08/2016,AUG,2016,3,IN,18:00,06:00,2,3,134,0,0,1,8,0,0,0,0,GOAT,25.01224167,71.35308333,29.8732,81.951,21.721,52.157
KID,KID2,CDC,CDC 1:2,22/08/2016,AUG,2016,2,IN,18:00,06:00,0,1,0,0,2,1,3,0,0,0,0,COWS MOVED,28.252225,57.63216667,30.0293,60.469,26.5353,54.44
KID,KID3,CDC,CDC 1:3,22/08/2016,AUG,2016,3,IN,18:00,06:00,4,0,1,0,2,1,13,0,0,0,0,,28.20813333,57.67258333,30.0111,61.069,26.3952,54.497
KID,KID4,CDC,CDC 1:4,22/08/2016,AUG,2016,4,IN,18:00,06:00,0,3,0,0,0,1,5,0,0,0,0,,28.54280833,57.23891667,30.4091,60.915,26.7286,52.378
KID,KID1,CDC,CDC 1:5,23/08/2016,AUG,2016,1,IN,18:00,06:00,0,1,2,0,0,0,4,0,0,1,0,COW,23.90683333,63.55883333,29.7128,100,21.427,0
KID,KID3,CDC,CDC 1:7,23/08/2016,AUG,2016,3,IN,18:00,06:00,1,0,2,0,0,0,13,0,0,0,0,,25.40419167,65.08816667,28.752,72.698,23.4731,56.837
KID,KID4,CDC,CDC 1:8,23/08/2016,AUG,2016,4,IN,18:00,06:00,0,1,0,0,2,0,1,0,0,0,0,,26.16934167,62.0985,31.753,70.302,23.3035,49.731
KID,KID1,CDC,CDC 1:9,24/08/2016,AUG,2016,1,IN,18:00,06:00,0,0,4,0,0,2,13,0,0,0,0,COW,24.69836667,92.61166667,28.5527,100,22.7128,71.897
KID,KID2,CDC,CDC 1:10,24/08/2016,AUG,2016,2,IN,18:00,06:00,1,0,2,0,0,1,14,0,0,0,0,,24.83215833,64.3105,28.746,70.201,22.083,55.74
KID,KID4,CDC,CDC 1:12,24/08/2016,AUG,2016,4,IN,18:00,06:00,0,1,1,0,2,0,1,0,0,0,0,,25.61193333,63.22891667,28.728,65.608,23.6588,55.555
KID,KID1,CDC,CDC 1:13,25/08/2016,AUG,2016,1,IN,18:00,06:00,1,0,1,0,0,1,7,1,0,1,0,COW,24.286275,82.92158333,28.1849,93.972,22.1508,62.889
KID,KID2,CDC,CDC 1:12,25/08/2016,AUG,2016,2,IN,18:00,06:00,0,0,2,0,1,0,6,0,0,0,0,,23.65248333,62.67816667,27.4214,70.742,21.0426,53.14
KID,KID3,CDC,CDC 1:15,25/08/2016,AUG,2016,3,IN,18:00,06:00,0,0,12,0,0,0,17,0,0,1,0,,24.00988333,63.46991667,26.9547,69.452,21.7239,55.537
SAG,SAG2,CDC,CDC 1:2,29/08/2016,AUG,2016,2,IN,18:00,06:00,0,0,0,0,0,0,15,0,0,0,0,COW,27.16175,54.05,27.8719,57.04,26.5677,52.1
SAG,SAG3,CDC,CDC 1:3,29/08/2016,AUG,2016,3,IN,18:00,06:00,0,0,1,0,6,1,10,0,0,0,0,,27.13278333,54.97391667,28.0924,59.178,26.3952,52.157
SAG,SAG4,CDC,CDC 1:4,29/08/2016,AUG,2016,4,IN,18:00,06:00,0,0,0,0,0,0,3,0,0,0,0,,27.30665,54.07675,27.9985,56.878,26.7212,52.643
SAG,SAG1,CDC,CDC 1:5,30/08/2016,AUG,2016,1,IN,18:00,06:00,0,0,0,0,0,4,2,0,0,0,0,COW,25.55320833,65.96233333,30.6469,83.915,23.2049,55.9
SAG,SAG3,CDC,CDC 1:7,30/08/2016,AUG,2016,3,IN,18:00,06:00,0,0,0,0,16,0,1,1,0,0,0,,25.15773333,55.40691667,26.9947,63.232,23.9348,49.817
SAG,SAG1,CDC,CDC 1:9,31/08/2016,AUG,2016,1,IN,18:00,06:00,1,0,1,0,1,1,12,0,0,0,0,COW,25.773175,68.3225,30.4167,78.19,22.9544,50.447
SAG,SAG2,CDC,CDC 1:10,31/08/2016,AUG,2016,2,IN,18:00,06:00,0,0,1,0,0,0,2,0,0,0,0,COW,24.69154167,55.42075,28.7925,63.173,22.3356,43.863
SAG,SAG4,CDC,CDC 1:12,31/08/2016,AUG,2016,4,IN,18:00,06:00,0,0,1,0,0,0,4,0,0,0,0,,25.420325,54.61041667,28.9111,64.228,22.7157,43.228
SAG,SAG1,CDC,CDC 1:13,01/09/2016,SEP,2016,1,IN,18:00,06:00,1,0,0,0,2,0,3,0,0,0,0,COW,25.4426,68.48783333,29.9838,88.281,22.8444,48.369
SAG,SAG2,CDC,CDC 1:12,01/09/2016,SEP,2016,2,IN,18:00,06:00,0,0,2,0,4,0,4,0,0,0,0,COW,24.529075,55.44275,28.3388,68.85,22.2952,41.616
SAG,SAG3,CDC,CDC 1:15,01/09/2016,SEP,2016,3,IN,18:00,06:00,1,0,0,0,0,0,9,0,0,0,0,,24.4826,56.63216667,26.4218,66.748,23.247,45.167
MIN,MIN1,CDC,CDC 1:1,05/09/2016,SEP,2016,1,IN,18:00,06:00,8,1,26,0,0,0,1,0,0,0,0,PIG,26.83680833,75.51666667,27.2435,90.977,26.0141,67.257
MIN,MIN2,CDC,CDC 1:2,05/09/2016,SEP,2016,2,IN,18:00,06:00,11,4,14,0,0,0,0,0,0,0,0,,26.90758333,57.44591667,27.3369,65.876,26.0626,52.36
MIN,MIN3,CDC,CDC 1:3,05/09/2016,SEP,2016,3,IN,18:00,06:00,1,1,9,0,0,1,0,0,0,0,0,COW,26.83771667,57.10808333,27.2331,63.503,26.0641,53.457
MIN,MIN1,CDC,CDC 1:5,06/09/2016,SEP,2016,1,IN,18:00,06:00,1,0,1,0,0,0,1,0,0,0,0,PIG,25.34341667,82.409,29.9838,100,22.7533,0
MIN,MIN2,CDC,CDC 1:6,06/09/2016,SEP,2016,2,IN,18:00,06:00,1,0,8,0,0,0,2,0,0,0,0,,26.25528333,63.89366667,26.6887,66.687,25.5371,61.551
MIN,MIN4,CDC,CDC 1:8,06/09/2016,SEP,2016,4,IN,18:00,06:00,12,1,17,0,1,1,1,0,0,0,0,,25.842325,65.67841667,31.1148,73.063,23.6748,58.996
MIN,MIN1,CDC,CDC 1:9,07/09/2016,SEP,2016,1,IN,18:00,06:00,6,1,11,0,3,1,4,1,0,0,0,PIG,24.44225833,83.30533333,25.7526,100,22.8821,0
MIN,MIN3,CDC,CDC 1:11,07/09/2016,SEP,2016,3,IN,18:00,06:00,3,0,13,0,0,2,0,0,0,0,0,COW,23.29205,77.14441667,25.2091,84.479,21.5639,68.911
MIN,MIN4,CDC,CDC 1:12,07/09/2016,SEP,2016,4,IN,18:00,06:00,8,2,16,0,1,0,9,0,0,0,0,,25.08450833,70.86208333,25.8495,75.922,23.3064,67.265
MIN,MIN2,CDC,CDC 1:12,08/09/2016,SEP,2016,2,IN,18:00,06:00,0,0,5,0,2,0,5,0,0,0,0,,24.769225,69.548,25.8275,72.364,23.6777,66.417
MIN,MIN3,CDC,CDC 1:15,08/09/2016,SEP,2016,3,IN,18:00,06:00,0,1,0,0,1,1,2,0,0,0,0,COW,22.67720833,77.40733333,25.1096,85.602,20.5262,68.371
MIN,MIN4,CDC,CDC 1:16,08/09/2016,SEP,2016,4,IN,18:00,06:00,0,1,5,0,0,0,0,0,0,0,0,,24.64425,70.30183333,25.5107,73.063,23.3963,65.056
LUP,LUP1,CDC,CDC 1:1,12/09/2016,SEP,2016,1,IN,18:00,06:00,1,1,24,0,0,0,20,0,0,0,0,,28.80030833,73.05708333,30.3528,85.06,27.5803,65.346
LUP,LUP2,CDC,CDC 1:2,12/09/2016,SEP,2016,2,IN,18:00,06:00,3,2,25,0,0,0,4,0,0,0,0,,28.70796667,56.53375,30.2996,63.173,27.5432,51.32
LUP,LUP4,CDC,CDC 1:4,12/09/2016,SEP,2016,4,IN,18:00,06:00,0,0,2,0,0,0,0,0,0,0,0,,28.89985,56.58341667,30.3833,63.952,27.6963,49.731
LUP,LUP1,CDC,CDC 1:5,13/09/2016,SEP,2016,1,IN,18:00,06:00,1,0,1,1,0,0,1,0,0,0,0,,24.21120833,81.90641667,31.7237,100,20.9807,49.927
LUP,LUP3,CDC,CDC 1:7,13/09/2016,SEP,2016,3,IN,18:00,06:00,1,6,84,0,0,0,1,0,0,0,0,GOAT,23.71624167,64.33241667,30.5828,75.211,20.67,42.921
LUP,LUP4,CDC,CDC 1:8,13/09/2016,SEP,2016,4,IN,18:00,06:00,2,0,15,1,0,0,1,0,0,0,0,,25.31143333,59.22241667,32.1705,68.645,21.8176,39.682
LUP,LUP2,CDC,CDC 1:10,14/09/2016,SEP,2016,2,IN,18:00,06:00,1,0,29,0,1,0,8,0,0,0,0,,24.65814167,61.915,28.746,74.865,21.9935,46.9
LUP,LUP3,CDC,CDC 1:11,14/09/2016,SEP,2016,3,IN,18:00,06:00,1,3,34,0,0,0,0,0,0,0,0,GOAT,23.845975,67.22483333,29.5027,82.232,21.0124,48.516
LUP,LUP4,CDC,CDC 1:12,14/09/2016,SEP,2016,4,IN,18:00,06:00,1,0,11,0,0,0,4,0,0,0,0,,24.88299167,62.83925,28.71,75.634,22.171,50.525
LUP,LUP1,CDC,CDC 1:13,15/09/2016,SEP,2016,1,IN,18:00,06:00,0,1,6,0,1,0,10,0,0,0,0,,24.0812,82.14291667,28.2148,100,21.0584,59.067
LUP,LUP2,CDC,CDC 1:12,15/09/2016,SEP,2016,2,IN,18:00,06:00,0,0,8,0,0,0,2,0,0,0,0,,24.51973333,61.12641667,28.4061,74.304,21.5797,48.2
LUP,LUP3,CDC,CDC 1:15,15/09/2016,SEP,2016,3,IN,18:00,06:00,1,0,96,0,0,1,1,0,0,0,0,GOAT,23.93721667,64.46983333,29.5903,79.704,20.6944,46.956
KID,KID1,CDC,CDC 1:1,19/09/2016,SEP,2016,1,IN,18:00,06:00,0,0,7,0,0,2,5,0,0,0,0,COW,28.119425,62.715,30.1704,67.257,26.092,56.16
KID,KID3,CDC,CDC 1:3,19/09/2016,SEP,2016,3,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,TRAP STOPPED OVER NIGHT,27.98110833,49.38833333,30.0642,54.237,25.873,44.918
KID,KID4,CDC,CDC 1:4,19/09/2016,SEP,2016,4,IN,18:00,06:00,0,0,4,0,0,4,8,0,0,0,0,,28.46605,49.31191667,30.3726,52.643,26.5176,46.025
KID,KID1,CDC,CDC 1:5,20/09/2016,SEP,2016,1,IN,18:00,06:00,0,0,0,0,0,0,1,0,0,0,0,COW,26.37906667,78.67708333,31.6466,92.474,22.031,66.711
KID,KID2,CDC,CDC 1:6,20/09/2016,SEP,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,TRAP STOPPED OVER NIGHT,26.58610833,56.10266667,33.8239,66.146,22.6593,38.62
KID,KID4,CDC,CDC 1:8,20/09/2016,SEP,2016,4,IN,18:00,06:00,0,0,0,0,1,0,2,1,0,1,0,,27.06863333,53.53325,33.1585,60.638,24.0235,38.922
KID,KID1,CDC,CDC 1:9,21/09/2016,SEP,2016,1,IN,18:00,06:00,0,0,0,0,0,0,2,0,0,0,0,COW,25.27110833,70.76008333,29.1471,90.677,21.6777,58.794
KID,KID2,CDC,CDC 1:10,21/09/2016,SEP,2016,2,IN,18:00,06:00,0,0,0,0,0,0,3,1,0,0,0,,26.07523333,52.94266667,30.5432,64.795,21.9762,40.867
KID,KID3,CDC,CDC 1:11,21/09/2016,SEP,2016,3,IN,18:00,06:00,0,0,1,0,2,1,5,0,0,0,0,,26.47275,54.05,29.213,62.2,23.406,45.2
KID,KID2,CDC,CDC 1:12,22/09/2016,SEP,2016,2,IN,18:00,06:00,1,0,2,0,0,0,4,0,0,0,0,,25.184925,52.97091667,30.7308,64.524,21.6633,36.623
KID,KID3,CDC,CDC 1:15,22/09/2016,SEP,2016,3,IN,18:00,06:00,1,0,2,0,3,0,7,0,0,0,0,,25.92558333,53.68333333,29.344,60.5,23.76,41.7
KID,KID4,CDC,CDC 1:16,22/09/2016,SEP,2016,4,IN,18:00,06:00,1,0,2,1,5,0,0,2,0,0,0,,25.51111667,53.08466667,28.9591,60.915,23.2107,41.202
SAG,SAG2,CDC,CDC 1:2,26/09/2016,SEP,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,COW,29.1374,53.01,30.4594,55.74,28.1029,46.38
SAG,SAG3,CDC,CDC 1:3,26/09/2016,SEP,2016,3,IN,                           18:00,06:00,0,0,0,0,0,0,2,0,0,0,0,CULEX,29.09071667,52.54666667,30.4807,56.317,27.9895,46.956
SAG,SAG4,CDC,CDC 1:4,26/09/2016,SEP,2016,4,IN,18:00,06:00,0,0,1,0,0,0,4,0,0,0,0,,29.04171667,53.19441667,30.7033,56.878,27.3042,47.349
SAG,SAG1,CDC,CDC 1:5,27/09/2016,SEP,2016,1,IN,18:00,06:00,0,0,1,1,0,2,0,1,0,1,0,COW,27.91766667,56.95008333,32.3815,69.986,24.1427,49.927
SAG,SAG3,CDC,CDC 1:7,27/09/2016,SEP,2016,3,IN,18:00,06:00,0,0,0,0,0,0,1,0,0,0,0,,27.31198333,49.72283333,31.4557,57.097,24.0657,41.672
SAG,SAG4,CDC,CDC 1:8,27/09/2016,SEP,2016,4,IN,18:00,06:00,0,0,0,0,0,0,1,0,0,0,0,,26.75361667,49.94158333,31.6173,61.743,22.655,41.961
SAG,SAG1,CDC,CDC 1:9,28/09/2016,SEP,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,1,0,COW,27.7846,73.524,32.9175,93.673,25.2369,42.269
SAG,SAG2,CDC,CDC 1:10,28/09/2016,SEP,2016,2,IN,18:00,06:00,0,0,0,0,0,0,1,0,0,0,0,COW,26.81244167,59.15183333,31.5957,71.012,24.447,36.123
SAG,SAG4,CDC,CDC 1:12,28/09/2016,SEP,2016,4,IN,18:00,06:00,0,0,0,0,0,0,2,1,0,0,0,,26.58419167,60.63708333,31.1194,72.511,24.3567,37.655
SAG,SAG1,CDC,CDC 1:13,28/09/2016,SEP,2016,1,IN,                                                       18:00,06:00,0,0,0,0,0,1,0,0,0,1,0,COW,27.7846,73.524,32.9175,93.673,25.2369,42.269
SAG,SAG2,CDC,CDC 1:14,29/09/2016,SEP,2016,2,IN,18:00,06:00,1,0,2,0,0,1,0,0,0,0,0,COW,26.089875,70.07008333,29.6039,84.969,23.7256,53.4
SAG,SAG3,CDC,CDC 1:15 ,29/09/2016,SEP,2016,3,IN,18:00,06:00,0,0,1,0,0,1,0,0,0,0,0,,26.72725833,68.37266667,28.6965,80.266,24.9825,56.837
SAG,SAG4,CDC,CDC 1:8,30/09/2016,SEP,2016,4,IN,18:00,06:00,0,0,2,0,1,1,4,1,0,0,0,,24.702025,75.98933333,26.9828,83.971,23.0978,65.884
MIN,MIN1,CDC,CDC 1:1,03/10/2016,OCT,2016,1,IN,18:00,06:00,9,2,10,0,0,0,2,0,0,0,0,PIG,29.07754167,68.6665,29.7007,69.713,28.0641,67.802
MIN,MIN2,CDC,CDC 1:2,03/10/2016,OCT,2016,2,IN,18:00,06:00,5,0,28,0,0,0,1,0,0,0,0,,29.30373333,54.09333333,29.7657,55.22,28.4001,53.14
MIN,MIN4,CDC,CDC 1:4,03/10/2016,OCT,2016,4,IN,18:00,06:00,1,0,42,0,0,0,1,0,0,0,0,,29.31935,54.47366667,29.852,55.29,28.3209,53.702
MIN,MIN1,CDC,CDC 1:5,04/10/2016,OCT,2016,1,IN,18:00,06:00,12,1,7,1,1,0,3,1,0,1,1,PIG,27.55773333,73.24425,31.679,100,24.4266,51.226
MIN,MIN3,CDC,CDC 1:7,04/10/2016,OCT,2016,3,IN,18:00,06:00,11,12,45,3,0,0,2,0,0,0,0,COW,26.22181667,60.60283333,31.7067,77.457,23.3629,40.924
MIN,MIN4,CDC,CDC 1:8,04/10/2016,OCT,2016,4,IN,18:00,06:00,0,2,5,0,0,0,2,0,0,0,0,,28.19398333,56.32966667,33.944,68.645,25.6734,41.961
MIN,MIN1,CDC,CDC 1:9,05/10/2016,OCT,2016,1,IN,18:00,06:00,14,1,7,2,0,0,2,0,0,0,0,PIG,27.90405,73.225,30.7751,88.281,24.9678,56.679
MIN,MIN2,CDC,CDC 1:10,05/10/2016,OCT,2016,2,IN,18:00,06:00,1,2,5,0,0,0,0,0,0,0,0,,27.18885833,57.98825,29.5631,65.065,25.1257,50.02
MIN,MIN3,CDC,CDC 1:11,05/10/2016,OCT,2016,3,IN,18:00,06:00,1,4,7,2,0,0,0,0,0,0,0,COW,26.697325,59.2875,30.6743,69.993,23.7808,44.169
MIN,MIN2,CDC,CDC 1:12,06/10/2016,OCT,2016,2,IN,18:00,06:00,0,0,2,0,0,0,0,0,0,0,0,TRAP STOPPED OVER NIGHT,25.792025,63.39916667,28.3747,71.012,24.2504,55.22
MIN,MIN3,CDC,CDC 1:15,06/10/2016,OCT,2016,3,IN,18:00,06:00,0,2,10,1,0,0,0,0,0,0,0,COW,24.80845833,67.12175,28.8315,78.019,22.7012,52.157
MIN,MIN4,CDC,CDC 1:16,06/10/2016,OCT,2016,4,IN,18:00,06:00,1,3,9,0,0,0,3,0,0,0,0,,26.410475,62.38533333,29.4544,71.406,24.4266,53.702
LUP,LUP2,CDC,CDC 1:2,10/10/2016,OCT,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,28.59989167,58.00641667,30.9479,66.417,26.7581,48.98
LUP,LUP3,CDC,CDC 1:3,10/10/2016,OCT,2016,3,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,28.5493,58.37491667,30.8316,66.748,26.7375,49.556
LUP,LUP4,CDC,CDC 1:4,10/10/2016,OCT,2016,4,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,28.58460833,58.01833333,30.9708,66.436,26.7434,49.202
LUP,LUP1,CDC,CDC 1:5,11/10/2016,OCT,2016,1,IN,18:00,06:00,1,0,7,0,0,0,2,0,0,0,0,,29.546425,68.69241667,30.6087,72.751,27.9299,62.616
LUP,LUP2,CDC,CDC 1:6,11/10/2016,OCT,2016,2,IN,18:00,06:00,1,2,5,1,1,0,10,1,0,0,0,,29.45814167,54.31,31.1363,58.86,27.506,46.38
LUP,LUP4,CDC,CDC 1:8,11/10/2016,OCT,2016,4,IN,18:00,06:00,0,0,16,0,0,0,28,0,0,0,0,,29.61240833,54.14283333,30.8286,57.672,27.9478,48.143
LUP,LUP1,CDC,CDC 1:9,12/10/2016,OCT,2016,1,IN,18:00,06:00,1,0,1,2,0,0,0,0,0,0,0,,25.99585,64.6205,31.7437,100,21.8219,0
LUP,LUP2,CDC,CDC 1:10,12/10/2016,OCT,2016,2,IN,18:00,06:00,0,0,10,0,0,0,14,0,0,0,0,,26.704175,55.93475,31.2436,74.584,22.5075,45.111
LUP,LUP3,CDC,CDC 1:11,12/10/2016,OCT,2016,3,IN,18:00,06:00,0,0,18,0,0,0,5,0,0,1,0,GOATS MOVED,25.94526667,59.70066667,31.3173,80.547,21.5509,43.919
LUP,LUP1,CDC,CDC 1:13,13/10/2016,OCT,2016,1,IN,18:00,06:00,9,4,21,0,0,6,12,0,0,0,0,,25.67434167,74.27458333,30.3118,100,22.197,50.706
LUP,LUP3,CDC,CDC 1:15,13/10/2016,OCT,2016,3,IN,18:00,06:00,0,2,54,0,0,1,2,0,0,0,0,GOAT,25.591225,59.56991667,31.3419,75.211,21.6561,41.922
LUP,LUP4,CDC,CDC 1:16,13/10/2016,OCT,2016,4,IN,18:00,06:00,2,2,10,0,0,0,2,0,0,0,0,,25.82068333,58.2275,29.3836,68.921,22.9631,46.82
KID,KID1,CDC,CDC 1:1,17/10/2016,OCT,2016,1,IN,18:00,06:00,0,0,0,0,1,0,0,1,0,0,0,COW,30.47954167,61.555,31.7638,64.527,28.887,56.939
KID,KID3,CDC,CDC 1:3,17/10/2016,OCT,2016,3,IN,18:00,06:00,0,0,0,0,0,0,2,0,0,0,0,,30.30029167,50.85675,31.7823,53.457,28.6381,46.176
KID,KID4,CDC,CDC 1:4,17/10/2016,OCT,2016,4,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,30.31581667,51.29733333,31.7592,54.231,28.6006,46.82
KID,KID1,CDC,CDC 1:5,18/10/2016,OCT,2016,1,IN,18:00,06:00,1,0,0,0,0,0,1,0,0,0,0,COW,27.325475,68.21833333,32.8831,93.972,23.8941,53.563
KID,KID2,CDC,CDC 1:6,18/10/2016,OCT,2016,2,IN,18:00,06:00,0,0,1,0,0,0,0,0,0,0,0,,27.04485,55.57116667,31.8518,71.283,23.189,41.866
KID,KID4,CDC,CDC 1:8,18/10/2016,OCT,2016,4,IN,18:00,06:00,0,0,1,0,0,0,1,0,0,0,0,,27.50558333,54.35116667,32.1596,69.75,23.6922,41.961
KID,KID1,CDC,CDC 1:9,19/10/2016,OCT,2016,1,IN,18:00,06:00,1,0,0,1,1,0,0,0,0,0,0,COW,27.41276667,72.56816667,31.2943,98.765,24.3363,49.408
KID,KID2,CDC,CDC 1:10,19/10/2016,OCT,2016,2,IN,18:00,06:00,0,0,1,0,0,0,0,0,0,0,0,,27.21314167,57.525,32.4545,74.304,23.3586,39.619
KID,KID3,CDC,CDC 1:11,19/10/2016,OCT,2016,3,IN,18:00,06:00,0,0,0,0,1,0,0,0,0,0,0,,28.34369167,55.14308333,32.1054,67.289,25.3613,44.169
KID,KID2,CDC,CDC 1:12,20/10/2016,OCT,2016,2,IN,18:00,06:00,0,0,1,0,0,1,0,0,0,0,0,,27.31284167,49.85666667,32.9737,63.173,23.1774,35.374
KID,KID3,CDC,CDC 1:15,20/10/2016,OCT,2016,3,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CDC DIED 19:00,28.557025,49.11283333,31.7885,58.138,25.7541,40.674
KID,KID4,CDC,CDC 1:16,20/10/2016,OCT,2016,4,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,NO MOSQUITOES PRESENT,27.41808333,49.53458333,32.1178,61.191,23.7445,37.909
SAG,SAG2,CDC,CDC 1:2,24/10/2016,OCT,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,30.02601667,49.88491667,32.6444,80.478,27.8867,42.864
SAG,SAG3,CDC,CDC 1:3,24/10/2016,OCT,2016,3,IN,18:00,06:00,0,0,1,0,0,0,3,0,0,0,0,,30.74415714,57.06128571,34.0453,90.193,27.9299,42.421
SAG,SAG4,CDC,CDC 1:4,24/10/2016,OCT,2016,4,IN,18:00,06:00,1,0,1,0,0,1,0,0,0,0,0,COW - NO MOSQUITOES,30.29845,49.00366667,32.7598,77.647,28.4779,41.708
SAG,SAG1,CDC,CDC 1:5,25/10/2016,OCT,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,28.79308333,68.55,34.144,100,25.003,42.3
SAG,SAG3,CDC,CDC 1:7,25/10/2016,OCT,2016,3,IN,18:00,06:00,0,0,1,0,1,0,2,0,0,0,0,NO MOSQUITOES PRESENT,28.88466667,51.52175,33.3216,65.125,26.5913,33.684
SAG,SAG4,CDC,CDC 1:8,25/10/2016,OCT,2016,4,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,27.9814,54.88541667,33.124,74.772,24.3014,33.096
SAG,SAG1,CDC,CDC 1:9,26/10/2016,OCT,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,NO MOSQUITOES PRESENT,29.24716667,74.54166667,33.833,100,26.366,40.5
SAG,SAG2,CDC,CDC 1:10,26/10/2016,OCT,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,28.09136667,60.00125,32.248,77.672,25.2822,35.874
SAG,SAG4,CDC,CDC 1:12,26/10/2016,OCT,2016,4,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,COW - NO MOSQUITOES,28.249825,59.22791667,32.4188,77.072,24.9898,35.882
SAG,SAG1,CDC,CDC 1:13,27/10/2016,OCT,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,COW - NO MOSQUITOES,28.71691667,75.025,33.199,100,25.506,44.2
SAG,SAG2,CDC,CDC 1:14,27/10/2016,OCT,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,27.818,59.72741667,31.7113,77.11,24.5417,38.87
SAG,SAG3,CDC,CDC 1:15,27/10/2016,OCT,2016,3,IN,18:00,06:00,0,0,0,0,1,1,2,0,0,0,0,,28.84058333,55.51316667,30.4624,68.1,26.8897,43.42
MIN,MIN1,CDC,CDC 1:1,31/10/2016,OCT,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,32.71008333,57.64166667,34.48,69.7,30.682,48.9
MIN,MIN2,CDC,CDC 1:2,31/10/2016,OCT,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,COW,32.39225,49.80316667,34.4278,58.34,30.2859,41.117
MIN,MIN4,CDC,CDC 1:4,31/10/2016,OCT,2016,4,IN,18:00,06:00,2,2,5,0,0,0,0,0,0,0,0,CULEX,32.901275,47.50275,34.7243,56.084,30.8164,40.188
MIN,MIN1,CDC,CDC 1:5,01/11/2016,NOV,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,29.7135,72.64166667,34.555,94.9,26.748,50.4
MIN,MIN2,CDC,CDC 1:6,01/11/2016,NOV,2016,2,IN,18:00,06:00,0,1,9,0,0,0,0,0,0,0,0,CULEX,30.336925,54.87833333,33.9851,63.713,28.3926,43.364
MIN,MIN3,CDC,CDC 1:7,01/11/2016,NOV,2016,3,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,29.76660833,56.68733333,35.1373,71.075,26.3127,39.176
MIN,MIN2,CDC,CDC 1:10,02/11/2016,NOV,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,29.760975,53.42083333,31.929,64.795,27.7691,42.864
MIN,MIN3,CDC,CDC 1:11,02/11/2016,NOV,2016,3,IN,18:00,06:00,1,1,1,0,0,0,0,0,0,0,0,,29.44755833,53.70333333,34.272,71.075,25.7482,36.43
MIN,MIN4,CDC,CDC 1:12,02/11/2016,NOV,2016,4,IN,18:00,06:00,0,1,7,0,0,0,2,0,0,0,0,NO MOSQUITOES PRESENT,30.50061667,51.77941667,34.3403,64.504,27.7186,37.909
MIN,MIN1,CDC,CDC 1:13,03/11/2016,NOV,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,29.07416667,69.25833333,33.444,100,25.326,40.3
MIN,MIN3,CDC,CDC 1:15,03/11/2016,NOV,2016,3,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,29.31258333,52.5135,34.6524,74.087,25.1096,30.552
MIN,MIN4,CDC,CDC 1:16,03/11/2016,NOV,2016,4,IN,18:00,06:00,0,0,10,0,0,0,0,0,0,0,0,,30.7536,49.45741667,34.7786,65.332,27.5283,32.357
